source_pack,source_file,source_entry,source_id,source_type,target_pack,target_entry,target_id,link_type,confidence,evidence,asset_path,asset_exists,notes
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ira_della_natura_15e5cf3fae0598a8.json,Ira della Natura,15e5cf3fae0598a8,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido di livello Maestro. Il suo ef...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ispirazione_divina_65606a7e57010946.json,Ispirazione Divina,65606a7e57010946,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/ispirazione_divina.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ispirazione_divina_65606a7e57010946.json,Ispirazione Divina,65606a7e57010946,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ispirazione_divina_65606a7e57010946.json,Ispirazione Divina,65606a7e57010946,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete di livello Novizio. Conferisc...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,luce_argentea_294d2f7d77a5399e.json,Luce Argentea,294d2f7d77a5399e,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/luce_argentea.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,luce_argentea_294d2f7d77a5399e.json,Luce Argentea,294d2f7d77a5399e,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,luce_di_penitenza_e39533c5de3f4a91.json,Luce di Penitenza,e39533c5de3f4a91,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/luce_di_penitenza.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,luce_di_penitenza_e39533c5de3f4a91.json,Luce di Penitenza,e39533c5de3f4a91,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,luce_di_penitenza_e39533c5de3f4a91.json,Luce di Penitenza,e39533c5de3f4a91,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete di livello Novizio. Punisce u...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,mandria_benedetta_c49f876526fd21f6.json,Mandria Benedetta,c49f876526fd21f6,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/mandria_benedetta.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,mandria_benedetta_c49f876526fd21f6.json,Mandria Benedetta,c49f876526fd21f6,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,mandria_benedetta_c49f876526fd21f6.json,Mandria Benedetta,c49f876526fd21f6,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Atletica,ea0d9de2d94c7ae7,cross_reference,medium,"Text mention snippet: ""...ono diventare rapidi (VEL 24, Atletica 20) o vigorosi (Armatura PR 2...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,mandria_benedetta_c49f876526fd21f6.json,Mandria Benedetta,c49f876526fd21f6,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Cavalcare,f961f259b5a0fb56,cross_reference,medium,"Text mention snippet: ""...rli fornisce un bonus di +5 a Cavalcare per tutta la durata di una se...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,marchio_dell_avvizzimento_06da02652cd268d5.json,Marchio dell'Avvizzimento,06da02652cd268d5,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/marchio_dell_avvizzimento.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,marchio_dell_avvizzimento_06da02652cd268d5.json,Marchio dell'Avvizzimento,06da02652cd268d5,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,marchio_dell_avvizzimento_06da02652cd268d5.json,Marchio dell'Avvizzimento,06da02652cd268d5,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete di livello Esperto. Impone un...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,miracolo_di_lebioda_e0891f52a120f1d6.json,Miracolo di Lebioda,e0891f52a120f1d6,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/miracolo_di_lebioda.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,miracolo_di_lebioda_e0891f52a120f1d6.json,Miracolo di Lebioda,e0891f52a120f1d6,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ombra_di_bleobheris_db8792a0cf9f7a62.json,Ombra di Bleobheris,db8792a0cf9f7a62,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/ombra_di_bleobheris.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ombra_di_bleobheris_db8792a0cf9f7a62.json,Ombra di Bleobheris,db8792a0cf9f7a62,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/parola_evocatrice.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,BESTIARIO/witcher-animals,Cavallo,636176616c6c6f62,cross_reference,medium,"Text mention snippet: ""...10 RES per uno grande (orso o cavallo)....""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,BESTIARIO/witcher-animals,Pantera,70616e746572616c,cross_reference,medium,"Text mention snippet: ""..., 5 RES per uno medio (lupo o pantera), 10 RES per uno grande (orso...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,BESTIARIO/witcher-animals,Serpente,baa2320a146db1e8,cross_reference,medium,"Text mention snippet: ""...r un animale piccolo (gatto o serpente), 5 RES per uno medio (lupo o...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,EQUIPAGGIAMENTO/witcher-transports,Cavallo,123df63708a14c79,cross_reference,medium,"Text mention snippet: ""...10 RES per uno grande (orso o cavallo)....""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,parola_evocatrice_72046cbc5f9c4f3a.json,Parola Evocatrice,72046cbc5f9c4f3a,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido di livello Novizio. Richiama...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,penna_del_divino_ad4bc5848b3a15ad.json,Penna del Divino,ad4bc5848b3a15ad,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/penna_del_divino.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,penna_del_divino_ad4bc5848b3a15ad.json,Penna del Divino,ad4bc5848b3a15ad,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,penna_del_divino_ad4bc5848b3a15ad.json,Penna del Divino,ad4bc5848b3a15ad,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete di livello Maestro. Riscrive...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,pozzo_di_conoscenza_9f7c1b8f48f5735a.json,Pozzo di Conoscenza,9f7c1b8f48f5735a,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/pozzo_di_conoscenza.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,pozzo_di_conoscenza_9f7c1b8f48f5735a.json,Pozzo di Conoscenza,9f7c1b8f48f5735a,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,pozzo_di_conoscenza_9f7c1b8f48f5735a.json,Pozzo di Conoscenza,9f7c1b8f48f5735a,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Accortezza,73c79deb0ee6329a,cross_reference,medium,"Text mention snippet: ""...ottengono per un giorno +4 in Accortezza e Iniziativa, la capacità di...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presagi_di_sventura_9cf62182fd34f93d.json,Presagi di Sventura,9cf62182fd34f93d,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/presagi_di_sventura.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presagi_di_sventura_9cf62182fd34f93d.json,Presagi di Sventura,9cf62182fd34f93d,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presagi_di_sventura_9cf62182fd34f93d.json,Presagi di Sventura,9cf62182fd34f93d,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...quei risultati su un 1d10, il Prete può forzarlo immediatamente a...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presenza_del_divino_b966ba93c6ac9b39.json,Presenza del Divino,b966ba93c6ac9b39,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/presenza_del_divino.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presenza_del_divino_b966ba93c6ac9b39.json,Presenza del Divino,b966ba93c6ac9b39,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presenza_del_divino_b966ba93c6ac9b39.json,Presenza del Divino,b966ba93c6ac9b39,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete di livello Novizio. Il Prete...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,presenza_del_divino_b966ba93c6ac9b39.json,Presenza del Divino,b966ba93c6ac9b39,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Intimidire,e76878dc8c48e71c,cross_reference,medium,"Text mention snippet: ""...za e ottiene +4 alle prove di Intimidire. In alternativa, può lanciare...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ragnatela_di_radici_16bc7edb38120ac1.json,Ragnatela di Radici,16bc7edb38120ac1,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/ragnatela_di_radici.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ragnatela_di_radici_16bc7edb38120ac1.json,Ragnatela di Radici,16bc7edb38120ac1,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,ragnatela_di_radici_16bc7edb38120ac1.json,Ragnatela di Radici,16bc7edb38120ac1,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido (Novizio). Usando Ragnatela d...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sagitta_aurea_dd36e3bc351891fa.json,Sagitta Aurea,dd36e3bc351891fa,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/sagitta_aurea.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sagitta_aurea_dd36e3bc351891fa.json,Sagitta Aurea,dd36e3bc351891fa,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sagitta_aurea_dd36e3bc351891fa.json,Sagitta Aurea,dd36e3bc351891fa,spell,BESTIARIO/witcher-monsters,Demoni,95fff1bac8bd4592,cross_reference,medium,"Text mention snippet: ""...cuno a una prova di Difesa. I demoni subiscono danno, vengono espu...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sagitta_aurea_dd36e3bc351891fa.json,Sagitta Aurea,dd36e3bc351891fa,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete (Maestro). Sagitta Aurea rich...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sagitta_aurea_dd36e3bc351891fa.json,Sagitta Aurea,dd36e3bc351891fa,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Potere Divino,d4e5f6a7b8c9d0e1,cross_reference,medium,"Text mention snippet: ""...o). Sagitta Aurea richiama il potere divino sotto forma di una lancia di...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_berserker_9a1bf3d35c79a022.json,Sangue del Berserker,9a1bf3d35c79a022,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/sangue_del_berserker.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_berserker_9a1bf3d35c79a022.json,Sangue del Berserker,9a1bf3d35c79a022,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_berserker_9a1bf3d35c79a022.json,Sangue del Berserker,9a1bf3d35c79a022,spell,BESTIARIO/witcher-animals,Grande Orso,428856c3bd17449e,cross_reference,medium,"Text mention snippet: ""...to. Ottiene le capacità di un Grande Orso ma perde l'accesso a professi...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_berserker_9a1bf3d35c79a022.json,Sangue del Berserker,9a1bf3d35c79a022,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...Invocazione da Prete (Svalblod). Il prete si tramu...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_monte_ea6dce11dfd6a49f.json,Sangue del Monte,ea6dce11dfd6a49f,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/sangue_del_monte.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_monte_ea6dce11dfd6a49f.json,Sangue del Monte,ea6dce11dfd6a49f,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sangue_del_monte_ea6dce11dfd6a49f.json,Sangue del Monte,ea6dce11dfd6a49f,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido di livello Esperto. Sangue de...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,santuario_del_bosco_nero_779ebc0c98030c74.json,Santuario del Bosco Nero,779ebc0c98030c74,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/santuario_del_bosco_nero.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,santuario_del_bosco_nero_779ebc0c98030c74.json,Santuario del Bosco Nero,779ebc0c98030c74,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,santuario_del_bosco_nero_779ebc0c98030c74.json,Santuario del Bosco Nero,779ebc0c98030c74,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...a (Caed Myrkvid). Consente al Druido e alleati di entrare in conta...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_della_caccia_dcaa784ae9f593a6.json,Sigillo della Caccia,dcaa784ae9f593a6,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/sigillo_della_caccia.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_della_caccia_dcaa784ae9f593a6.json,Sigillo della Caccia,dcaa784ae9f593a6,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_della_caccia_dcaa784ae9f593a6.json,Sigillo della Caccia,dcaa784ae9f593a6,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido (Esperto). Traccia un sigillo...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_d_abbondanza_e763747740dd64bd.json,Sigillo d'Abbondanza,e763747740dd64bd,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/sigillo_d_abbondanza.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_d_abbondanza_e763747740dd64bd.json,Sigillo d'Abbondanza,e763747740dd64bd,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,sigillo_d_abbondanza_e763747740dd64bd.json,Sigillo d'Abbondanza,e763747740dd64bd,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido (Novizio). Sigillo d'Abbondan...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,totem_druidico_d993fc8b13d72ceb.json,Totem Druidico,d993fc8b13d72ceb,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/totem_druidico.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,totem_druidico_d993fc8b13d72ceb.json,Totem Druidico,d993fc8b13d72ceb,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,totem_druidico_d993fc8b13d72ceb.json,Totem Druidico,d993fc8b13d72ceb,spell,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Vischio,493af2375c925300,cross_reference,medium,"Text mention snippet: ""...ocus del Rito della Quercia e Vischio — in un totem da 20 Punti Sal...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,totem_druidico_d993fc8b13d72ceb.json,Totem Druidico,d993fc8b13d72ceb,spell,EQUIPAGGIAMENTO/witcher-weapons,Bastone,7f1df27809b641e6,cross_reference,medium,"Text mention snippet: ""...Maestro. Trasforma il proprio bastone — focus del Rito della Querci...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,totem_druidico_d993fc8b13d72ceb.json,Totem Druidico,d993fc8b13d72ceb,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido di livello Maestro. Trasforma...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,vendetta_del_corvo_5f47920e7e84fb63.json,Vendetta del Corvo,5f47920e7e84fb63,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/vendetta_del_corvo.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,vendetta_del_corvo_5f47920e7e84fb63.json,Vendetta del Corvo,5f47920e7e84fb63,spell,,,,ambiguous,low,"system.source: ""Priest""",,,"Mutagen source monster ""Priest"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,vendetta_del_corvo_5f47920e7e84fb63.json,Vendetta del Corvo,5f47920e7e84fb63,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Prete,3d58aa8d5697eea9,cross_reference,medium,"Text mention snippet: ""...gli individui autorizzati dal Prete, possono lanciare incantesimi...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,vendetta_del_corvo_5f47920e7e84fb63.json,Vendetta del Corvo,5f47920e7e84fb63,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Lanciare Incantesimi,62d40cb8b56d14af,cross_reference,medium,"Text mention snippet: ""...utorizzati dal Prete, possono lanciare incantesimi. L'invocazione non può essere...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,venti_della_taiga_63e455a736e3a561.json,Venti della Taiga,63e455a736e3a561,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/venti_della_taiga.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,venti_della_taiga_63e455a736e3a561.json,Venti della Taiga,63e455a736e3a561,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,venti_della_taiga_63e455a736e3a561.json,Venti della Taiga,63e455a736e3a561,spell,EQUIPAGGIAMENTO/witcher-special,Bufera di Neve,e7aaff60fbed4515,cross_reference,medium,"Text mention snippet: ""...colo di Gwyn Carn). Evoca una bufera di neve spaventosa che acceca i nemic...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,venti_della_taiga_63e455a736e3a561.json,Venti della Taiga,63e455a736e3a561,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...l'area. I compagni scelti dal Druido non patiscono l'invocazione e...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Doni_del_Caos,voce_del_consigliere_3b2316375edc1e4a.json,Voce del Consigliere,3b2316375edc1e4a,spell,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Doni_del_Caos/witcher-invocations/voce_del_consigliere.webp,true,
MAGIA_E_MALEDIZIONI/Doni_del_Caos,voce_del_consigliere_3b2316375edc1e4a.json,Voce del Consigliere,3b2316375edc1e4a,spell,,,,ambiguous,low,"system.source: ""Druid""",,,"Mutagen source monster ""Druid"" not found in compendium"
MAGIA_E_MALEDIZIONI/Doni_del_Caos,voce_del_consigliere_3b2316375edc1e4a.json,Voce del Consigliere,3b2316375edc1e4a,spell,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Druido,445755ae2d865afb,cross_reference,medium,"Text mention snippet: ""...Invocazione da Druido di livello Novizio. La voce d...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,animare_armatura_ba5d67e658aa46b7.json,Animare Armatura,ba5d67e658aa46b7,ritual,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali/witcher-rituals/animare_armatura.webp,true,
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,animare_armatura_ba5d67e658aa46b7.json,Animare Armatura,ba5d67e658aa46b7,ritual,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Cuore di Golem,d3682933381fbde1,cross_reference,medium,"Text mention snippet: ""...inserendo un Cuore di Golem al centro di un'ar- matura co...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,animare_armatura_ba5d67e658aa46b7.json,Animare Armatura,ba5d67e658aa46b7,ritual,BESTIARIO/witcher-monsters,Armatura Vivente,7989cf0e75c84ac4,cross_reference,medium,"Text mention snippet: ""...dei componenti utilizzati. L'armatura vivente non è senziente e rimane fede...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,animare_armatura_ba5d67e658aa46b7.json,Animare Armatura,ba5d67e658aa46b7,ritual,BESTIARIO/witcher-monsters,Golem,3733a2e542bc4422,cross_reference,medium,"Text mention snippet: ""...inserendo un Cuore di Golem al centro di un'ar- matura co...""",,,Identified via contextual text match
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,barriera_magica_6f95a8d8ab5e496b.json,Barriera Magica,6f95a8d8ab5e496b,ritual,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali/witcher-rituals/barriera_magica.webp,true,
MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,ciondolo_di_wagerer_71019f819cc849db.json,Ciondolo di Wagerer,71019f819cc849db,ritual,,,,image_link,high,img field,modules/witcher-compendium/assets/MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali/witcher-rituals/ciondolo_di_wagerer.webp,true,
